scenario,trial,calibration_runtime_ms,method,source,time_index,grasp_point_error_mm,surface_point_rmse_mm,max_surface_point_error_mm,approach_normal_error_deg,precision_action_success,standard_action_success
outliers,0,406.26987799987546,JOINT_HUBER,forearm_camera,25,1.1915962206236084,1.2032003714408988,1.3594987492325314,0.0624893686790584,True,True
outliers,0,406.26987799987546,JOINT_HUBER,wrist_camera,25,0.4177531589296145,0.47220268824457384,0.5638117160384263,0.08811200879931357,True,True
outliers,0,406.26987799987546,JOINT_HUBER,FUSED_MEDIAN,25,0.19935986325927085,0.2907321046272423,0.4775338683917125,0.03801114351150064,True,True
outliers,0,406.26987799987546,JOINT_HUBER,upper_arm_camera,26,1.2495291063716132,1.2619658510280647,1.4418350538907165,0.05877679128028015,True,True
outliers,0,406.26987799987546,JOINT_HUBER,forearm_camera,26,0.6930518063472793,0.7138437674493223,0.8058607332125509,0.08124963299881478,True,True
outliers,0,406.26987799987546,JOINT_HUBER,wrist_camera,26,1.7385941453880682,1.7464532261449774,1.914903573330873,0.043765736067446805,True,True
outliers,0,406.26987799987546,JOINT_HUBER,FUSED_MEDIAN,26,0.6930518063472793,0.6990220821068118,0.8035968646632865,0.02352215410095802,True,True
outliers,0,406.26987799987546,JOINT_HUBER,upper_arm_camera,27,3.722812663549839,3.7926883429445226,4.632958504561559,0.1977119461099301,False,True
outliers,0,406.26987799987546,JOINT_HUBER,forearm_camera,27,0.9416850265889961,0.9433063973473077,0.9585336847852748,0.035393024540761646,True,True
outliers,0,406.26987799987546,JOINT_HUBER,wrist_camera,27,1.703701059852983,1.7083118523810334,1.8939056257668265,0.061808031920005724,True,True
outliers,0,406.26987799987546,JOINT_HUBER,FUSED_MEDIAN,27,0.9416850265889961,0.9433063973473077,0.9585336847852748,0.05801931335759313,True,True
outliers,0,406.26987799987546,JOINT_HUBER,upper_arm_camera,28,2.1210095552528245,2.1509360776060427,2.5910925167401064,0.16724613883328165,False,True
outliers,0,406.26987799987546,JOINT_HUBER,forearm_camera,28,1.0626771394789272,1.0908939410775467,1.3961508387974149,0.11491675897788588,True,True
outliers,0,406.26987799987546,JOINT_HUBER,wrist_camera,28,1.399190972029808,1.4049907063981824,1.431246254380708,0.019434498624483158,True,True
outliers,0,406.26987799987546,JOINT_HUBER,FUSED_MEDIAN,28,1.0832057573447318,1.1112273713557304,1.3592918715107096,0.09725892061068449,True,True
outliers,0,406.26987799987546,JOINT_HUBER,upper_arm_camera,29,1.6801851468880056,1.6972372674142664,1.9513628822595832,0.1054984762734794,True,True
outliers,0,406.26987799987546,JOINT_HUBER,forearm_camera,29,0.8521500935808435,0.8748331169755815,1.0723627632473356,0.04931801680164084,True,True
outliers,0,406.26987799987546,JOINT_HUBER,wrist_camera,29,0.3577922422024818,0.5147458003136297,0.7301316294349556,0.16889961464295503,True,True
outliers,0,406.26987799987546,JOINT_HUBER,FUSED_MEDIAN,29,0.3651607373466243,0.37466743948667286,0.48102344586025936,0.05415089942704741,True,True
outliers,0,406.26987799987546,JOINT_HUBER,upper_arm_camera,30,1.8577460044268663,1.881868509403512,2.1298336962397357,0.1262444299281881,True,True
outliers,0,406.26987799987546,JOINT_HUBER,forearm_camera,30,2.2755248806395127,2.3296496929690753,2.9329194193214403,0.15121431828810117,False,True
outliers,0,406.26987799987546,JOINT_HUBER,wrist_camera,30,0.7598011330717891,0.7698309888150769,0.9542389025109065,0.06965280108203992,True,True
outliers,0,406.26987799987546,JOINT_HUBER,FUSED_MEDIAN,30,0.8098739988245948,0.9207259596559327,1.1567646502501452,0.05922224986834904,True,True
outliers,0,406.26987799987546,JOINT_HUBER,upper_arm_camera,31,1.7381149125557451,1.7467902572626461,1.8711078515849335,0.09603679838724899,True,True
outliers,0,406.26987799987546,JOINT_HUBER,forearm_camera,31,0.7010917659450862,0.7074754249012771,0.808031263121792,0.0310577855669628,True,True
outliers,0,406.26987799987546,JOINT_HUBER,wrist_camera,31,1.967965883005148,1.9758116680936222,2.1211228095911645,0.06935773755157743,True,True
outliers,0,406.26987799987546,JOINT_HUBER,FUSED_MEDIAN,31,0.7010917659450862,0.6845570389013885,0.808031263121792,0.05760387356686534,True,True
outliers,0,406.26987799987546,JOINT_HUBER,upper_arm_camera,32,0.8936030756223503,0.9164045331119152,1.0420649726625701,0.14028228714281726,True,True
outliers,0,406.26987799987546,JOINT_HUBER,forearm_camera,32,0.7380196400755581,0.7468199762015716,0.8845105378329372,0.04717675127971228,True,True
outliers,0,406.26987799987546,JOINT_HUBER,wrist_camera,32,0.8826221121316374,0.9010347888138729,1.0782011852014493,0.08082358192062844,True,True
outliers,0,406.26987799987546,JOINT_HUBER,FUSED_MEDIAN,32,0.4588813615275458,0.47490168122041193,0.6297338385664087,0.026692744903331716,True,True
outliers,0,406.26987799987546,JOINT_HUBER,upper_arm_camera,33,1.345624611505522,1.3665254540733207,1.624054630243833,0.09853594189842509,True,True
outliers,0,406.26987799987546,JOINT_HUBER,forearm_camera,33,0.3370209773834823,0.3566578390569674,0.41806282359042396,0.042274757107944635,True,True
outliers,0,406.26987799987546,JOINT_HUBER,wrist_camera,33,3.0659632848533276,3.134350961416199,3.8534086455618737,0.07165699886040866,False,True
outliers,0,406.26987799987546,JOINT_HUBER,FUSED_MEDIAN,33,0.8067535114576669,0.8246125698839111,1.0338671427616253,0.04298150945848421,True,True
outliers,0,406.26987799987546,JOINT_HUBER,upper_arm_camera,34,3.1474289435768967,3.188342207224758,3.8467516646415416,0.1671459376979601,False,True
outliers,0,406.26987799987546,JOINT_HUBER,forearm_camera,34,0.6414000649360548,0.661611848929237,0.8583460702348717,0.08602558350308344,True,True
outliers,0,406.26987799987546,JOINT_HUBER,wrist_camera,34,1.4111449492895929,1.4146079476298028,1.569825649721396,0.0558287903550988,True,True
outliers,0,406.26987799987546,JOINT_HUBER,FUSED_MEDIAN,34,0.57469258044626,0.5925985519128629,0.7664192492724258,0.056501407325912474,True,True
outliers,0,406.26987799987546,JOINT_HUBER,upper_arm_camera,35,0.5652537408202103,0.5790185980857431,0.7300450401305574,0.06711079185489542,True,True
outliers,0,406.26987799987546,JOINT_HUBER,forearm_camera,35,1.1963871638534254,1.203743864914229,1.3421585151636024,0.03192484228473824,True,True
outliers,0,406.26987799987546,JOINT_HUBER,wrist_camera,35,0.597736972469198,0.6133134878729996,0.6945145636037673,0.018689684481014997,True,True
outliers,0,406.26987799987546,JOINT_HUBER,FUSED_MEDIAN,35,0.2650921796091381,0.28062417204381884,0.33279016084750934,0.030045815806304246,True,True
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,0,6.101532822250697,6.196658670149683,7.352895240585173,0.08477925653563058,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,0,92.56543674144221,95.23536952846568,118.82267179927211,8.17543099265166,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,0,176.0842688669879,178.81486601778275,212.0888143048719,14.500572618576813,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,0,8.11125150796454,13.410765527141251,22.587566162080666,3.614008960598275,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,1,5.185590128784868,5.261378012080765,6.207147557092528,0.37562604338103095,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,1,109.18361937199343,111.99307189450438,138.6359054924101,8.396931466818453,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,1,218.87101477804876,222.2852796182578,267.66151697621854,18.241205181962204,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,1,5.185590128784868,5.261378012080765,6.207147557092528,5.027184147359771,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,2,4.785519919865562,4.855722564438807,5.786914072285394,0.342109380871655,False,True
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,2,121.57578165084699,124.37454771354533,151.57463094826986,7.87527460844611,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,2,250.04132924927774,254.0531758116797,311.56821069637516,20.892708572447734,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,2,4.785519919865562,4.855722564438807,5.786914072285394,5.9640414116877105,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,3,5.088903888103589,5.17348567071751,6.278353098833386,0.43737408229953995,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,3,126.06657226130096,128.81281412414455,154.90646427360906,7.229109046684083,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,3,257.81930576032363,262.426956664805,326.57315991788124,21.61117414240857,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,3,5.088903888103589,5.17348567071751,6.278353098833386,6.222936428968332,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,4,8.556868271694292,8.696557067849545,10.7600505204711,0.7582910312629378,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,4,122.25874901378148,124.88021311398248,150.0734910049425,6.4067129418165765,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,4,251.3989391455337,256.51915812725383,322.15768618126407,20.89870171661913,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,4,8.556868271694292,8.696557067849545,10.7600505204711,5.984418436714781,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,5,9.744198192254139,9.919161429022436,12.467943580052454,0.9409670740545424,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,5,112.27168834986122,114.71824641755231,138.96794238688847,5.39152475788576,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,5,232.33887485737853,237.78406379060505,300.134152776857,18.889591787215764,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,5,9.744198192254139,9.919161429022436,12.467943580052454,5.303160924049894,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,6,9.529991786943258,9.736271330260028,12.501435001543141,1.088453491827606,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,6,99.62466114757996,101.85216842002542,123.57711141691898,4.582622549177237,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,6,205.03761274107734,210.51251144098802,266.34577762915006,16.518189691668955,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,6,9.529991786943258,9.736271330260028,12.501435001543141,4.472362083745012,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,7,9.926747700731623,10.1985003752636,13.12808306688988,1.3609229576929722,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,7,86.1903995260464,88.20806950631979,105.9135761575104,4.189905868084935,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,7,174.20377122196646,179.3454128561533,226.62078881706796,13.925320473165963,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,7,10.79131905283574,13.504049163297493,19.875500893172816,3.685509186614005,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,8,7.166514992854082,7.500600918535262,9.815582313975924,1.4090266053006937,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,8,77.04297342618187,78.8771490944291,93.88300468322696,4.437848890935682,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,8,141.6684223562812,146.155666793727,183.69471445115957,11.348821458683183,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,8,29.916826898589566,26.58607232373997,36.47119036154204,2.915944055332548,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,9,8.309420190905174,8.662031209977235,9.35329173002103,1.6412742576434154,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,9,74.58171069067605,76.25856945026494,93.87115031255031,5.212248967102193,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,9,112.23570474372185,115.8870087054938,143.69918765342504,8.876463768472162,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,9,16.095802722697304,20.08621678474241,35.7579805468699,2.277565747057793,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,10,10.051853863023329,10.363489928268335,12.565962759133063,1.7322871452354827,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,10,78.7465472243136,80.29158837051703,100.63946842919434,6.034256986367406,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,10,89.26489114993127,92.05733292116393,111.86765498252787,6.648759340324449,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,10,10.051853863023329,11.771896481282687,14.88166344617033,1.7727864733776149,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,11,14.306784370110666,14.573950204633139,18.221836313487795,1.8417862998876193,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,11,85.88612614874907,87.38575897325927,110.00415053283044,6.885567768652993,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,11,74.60006722018976,76.64130616372883,92.85667759629945,4.587490305013597,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,11,19.061616434898653,19.647905920931198,27.424750929508154,1.2527033377030323,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,12,20.330590013101386,20.594051126708383,25.642584681168692,2.0127203388786157,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,12,91.55932160729117,93.05494433035378,116.66382553228517,7.483881892935068,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,12,67.76039139130052,69.39550347548008,84.65639931675254,3.2825722269542914,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,12,28.895207572870884,26.818399287649775,33.23398875158632,1.004577843357803,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,13,28.523296925719396,28.838449419986475,35.363913604383406,2.323772077218113,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,13,94.47954140307961,95.9755013307541,119.55319737306716,7.7801510377041945,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,13,67.84189478076748,69.3016381210324,83.92075292612877,3.073634494175934,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,13,28.795574573561485,29.8000325365707,37.93296207921809,0.8981539114956505,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,14,33.63954276108175,33.986324800520464,41.19329125945429,2.4697198377195333,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,14,91.13706907534751,92.66539021094947,115.15581128504685,7.791718107203617,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,14,75.36196862607079,76.96679722251443,92.66091178564574,3.6422144312885085,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,14,23.276482504863747,25.566683139853186,37.3390649819617,0.9763246064441158,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,15,39.10879603690693,39.51195161293482,47.38029007421668,2.7260258683430587,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,15,82.62335583482101,84.17015491307258,104.67810014802765,7.4920541682505535,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,15,86.69609527862164,88.48362508499186,105.918086792705,4.371955091598607,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,15,17.94201436902656,20.55208184791815,32.84358454879088,1.0579540230181605,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,16,44.270866952289666,44.73481282121678,52.77209717980141,2.976494721941057,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,16,70.62423025196982,72.20288072342592,90.16913169643398,6.973280873045771,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,16,99.62761251313903,101.51998419709045,120.77196888125194,4.79543919323326,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,16,14.330802145409741,17.403463572110894,27.165445967326377,1.241297893201783,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,17,47.79816165916392,48.32721483582563,56.50267485629146,3.2408662841526072,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,17,54.9061457367069,56.5320750301838,70.7554849821141,6.222605169753957,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,17,109.59137314849747,111.57729414496829,132.25411061443575,4.947280522989418,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,17,14.323635055131806,17.132893234483774,20.849446728184095,1.3585866995921134,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,18,48.4651434078276,49.048258307471336,58.35068801707561,3.4134670758904195,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,18,41.09230501806885,42.688428658297084,52.48381217915469,5.3052007092424205,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,18,115.09913046622711,117.19861672197179,138.785792908954,5.010500419408696,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,18,18.11685386674261,15.78001236413716,18.776214381940388,1.6462647292864367,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,19,46.178687088373465,46.843567256449376,57.44082263876303,3.567777834949557,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,19,33.59946111738074,35.03253509955329,40.3600952905095,4.478206536976134,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,19,117.32643852964014,119.45883291201012,140.9526886723456,4.912101510656327,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,19,13.871345579709356,16.841338254863462,19.039272921109486,2.0302040866474345,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,20,41.435381472029135,42.16430886484908,53.378739644522085,3.636596971674236,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,20,31.36531689472414,32.3406372908005,35.22393110935714,3.562382659452748,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,20,113.60626166403583,115.71615785541609,136.13778354764557,4.573505619969828,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,20,20.273344400499308,22.092849370561233,28.651358518006003,2.2889982532119113,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,21,34.456070857465974,35.25425037475861,46.41985585671751,3.6407874002777816,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,21,33.56035562251048,34.180068704364075,38.6375715007827,2.895682332669308,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,21,107.51357793238034,109.55747966755214,128.4079339963192,4.156985217950019,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,21,26.079017557533614,25.59739258231762,31.119417279861818,2.577498496768835,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,22,25.499748179321816,26.447090361026387,36.947973057176114,3.6127317526098945,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,22,30.944470341033735,31.53474869352433,36.644838444263954,2.953539330569971,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,22,96.88363641777165,98.74514791242304,114.9544913952014,3.653134639634051,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,22,22.266062727914388,20.836882908094637,25.520951159132313,2.8153871650806184,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,23,16.172823080037546,17.382716944345425,26.27409671926663,3.4831305594238327,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,23,26.333671206238154,26.990275715955153,31.823983674425577,3.2859926202987984,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,23,80.6565082589927,82.16184461718056,93.74436680652958,3.091848252266114,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,23,16.172823080037546,15.105820805595727,20.59054628595697,3.015083833241886,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,24,7.918071246464756,9.824209679010167,15.456076488919063,3.3537924279299527,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,24,21.42875265486978,22.161877182329388,26.212550388045774,3.536338685187435,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,24,65.45266550787602,66.61216249651142,74.3230416019763,2.2723149654706107,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,24,7.918071246464756,9.610971787803376,14.520100809909456,2.9451324953974574,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,25,9.382218216144253,10.888952750590244,15.325206257428718,3.176947804483471,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,25,19.572970166776635,20.584391633534167,24.237380851613036,4.2283840716420755,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,25,45.92486460309774,46.542144677024694,47.607175690866136,1.4341692286701253,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,25,8.453249553481886,11.908888720727298,20.408408160958686,2.85295942968732,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,26,13.794162034980413,14.724284786124823,20.614188888696855,3.000043855277818,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,26,26.131794468040766,27.066536896704903,34.923980792584686,4.778165178588841,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,26,38.1612087937554,38.31476911944371,41.34150806123517,1.3563280760618208,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,26,14.393806535930658,15.153088605780656,18.488201262964793,2.633389680827117,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,27,20.81547261964441,21.417407286338406,28.367470620541457,2.7447504119407453,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,27,36.5409233802482,37.42513234878726,48.0371091970848,5.276877596778,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,27,63.96051689326027,64.36032996049163,70.42989159914138,2.910581792466705,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,27,19.037003605783994,19.629905397131836,26.091800343035935,2.2912520075902845,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,28,24.27527286021249,24.818828383399687,32.072424543451824,2.4871926140795324,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,28,46.92069820523291,47.83570447935963,60.52852363504192,5.793954845905404,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,28,111.69706189387138,112.6886673738685,130.09425967454203,5.7140639815087555,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,28,21.24166675117231,21.88315468275106,28.54471157237006,2.120575465578163,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,29,28.55538398701488,29.074479367416057,36.678499477435864,2.253456784964347,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,29,54.105941280489596,55.17625787574814,69.12419184267613,6.172107772593042,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,29,157.99403754042353,159.48166497623993,186.07227751753592,8.65177639062171,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,29,24.59767778941366,25.4497576872221,33.04314674516038,2.306152963685411,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,30,32.76388896093206,33.2932516294056,41.53003328900953,2.331793943252388,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,30,58.96974902573029,60.26144846069677,75.36064281958232,6.492544575457838,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,30,213.6043402590352,215.56794817924637,252.13389467587334,12.195695439740135,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,30,29.63577510509284,30.728638246784826,40.088397265289444,2.918757700242759,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,31,35.167818274272065,35.749416831041394,43.981884992468984,1.9690397870407874,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,31,59.30224020046078,60.79868296706731,75.94200485260464,6.633062265580275,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,31,259.5952898216107,261.9412482406021,307.0722603004198,15.719722211908927,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,31,28.232704705022726,29.650965979657258,39.3992635504004,3.9020302397554243,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,32,38.96097444007006,39.61310301565749,48.43482322547579,1.8980168441043355,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,32,61.74122116127488,63.74001743849783,79.96468845040093,7.032230248558635,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,32,290.6816419271833,293.22800138859384,345.01418505680533,18.597302083582974,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,32,33.34314578327804,35.401271605215236,47.7690578399986,4.72441402766699,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,33,44.39502578185993,45.13689025127188,54.742958163969014,1.7275710768181798,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,33,58.187128161816,60.70571393370049,76.14621481942521,7.046031470342596,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,33,306.2687444970244,308.90904917676505,365.58123757521486,20.69863506513631,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,FUSED_MEDIAN,33,45.51189818382449,46.64037287962765,55.82812350023706,5.463123205678476,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,upper_arm_camera,34,46.65561920312873,47.457973921762836,57.3400910882302,1.4972692677689454,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,forearm_camera,34,57.18174161696882,60.21371500401586,74.8626957039856,7.309493228481059,False,False
time_offset,0,9.99078700078826,PARK_ZERO_OFFSET,wrist_camera,34,301.8090671367143,304.3809979196972,362.48305835824925,21.53553087941456,False,False
