noise_level,noise_label,translation_sigma_mm,rotation_sigma_deg_input,trial,num_poses,trajectory_seed,noise_seed,method,success,runtime_ms,error_message,translation_error_mm,rotation_error_deg,mean_target_error_mm,max_target_error_mm,mean_target_rotation_error_deg,max_target_rotation_error_deg
1,very-low,0.1,0.05,2,25,10002,110002,TSAI,True,8.417955999902915,,0.01646025827930671,0.0070486757047653874,0.04511741066223601,0.09137272262743953,0.007048675704764825,0.007048675704773858
1,very-low,0.1,0.05,2,25,10002,110002,PARK,True,9.313047999967239,,0.02068407303320696,0.009214293878432344,0.0549555071324628,0.11618503162406654,0.009214293878432952,0.009214293878438766
1,very-low,0.1,0.05,2,25,10002,110002,HORAUD,True,8.3093920002284,,0.019919747514145426,0.008384778740493228,0.0517071637978779,0.10941007905367542,0.008384778740494165,0.00838477874049956
1,very-low,0.1,0.05,2,25,10002,110002,ANDREFF,True,9.584877000634151,,0.020276371137450414,0.008445317529841411,0.05566332778101294,0.10961205876117171,0.008445317529840733,0.008445317529848726
1,very-low,0.1,0.05,2,25,10002,110002,DANIILIDIS,True,8.63768599992909,,0.008584608059839944,0.008215835018735513,0.04634502525498459,0.10035962459252752,0.008215835018736026,0.008215835018742752
1,very-low,0.1,0.05,3,25,10003,110003,TSAI,True,8.086075000392157,,0.05992621547793557,0.018250011800074448,0.1408890147621544,0.2263896600865853,0.01825001180007422,0.018250011800080096
1,very-low,0.1,0.05,3,25,10003,110003,PARK,True,8.735849999538914,,0.024859466354370675,0.011402464735773842,0.0776149214891848,0.14969074508363936,0.011402464735773088,0.01140246473577622
1,very-low,0.1,0.05,3,25,10003,110003,HORAUD,True,8.235023999986879,,0.024799208128595658,0.01223007711242982,0.08303763565292305,0.15799262670572778,0.012230077112430729,0.012230077112436882
1,very-low,0.1,0.05,3,25,10003,110003,ANDREFF,True,9.497584000200732,,0.028167616205477992,0.011355192825675497,0.08088672022478265,0.14918600220967193,0.011355192825676326,0.011355192825679847
1,very-low,0.1,0.05,3,25,10003,110003,DANIILIDIS,True,8.675967999806744,,0.030708128035027055,0.011664268973001685,0.08418033588287643,0.1541462197931014,0.0116642689730011,0.01166426897300381
1,very-low,0.1,0.05,4,25,10004,110004,TSAI,True,8.135707999826991,,0.07106333672607298,0.016241967924478455,0.09478534252459916,0.17858290012572509,0.01624196792447849,0.016241967924483125
1,very-low,0.1,0.05,4,25,10004,110004,PARK,True,9.106872999836924,,0.0896961938093903,0.015243154080202747,0.10245381722173576,0.19412025196509078,0.015243154080202525,0.015243154080205353
1,very-low,0.1,0.05,4,25,10004,110004,HORAUD,True,8.431401000052574,,0.09112161418976275,0.015584279057338684,0.1025935876769934,0.193915627852993,0.015584279057338873,0.015584279057345166
1,very-low,0.1,0.05,4,25,10004,110004,ANDREFF,True,9.76588499997888,,0.10873747668501274,0.014983458965055698,0.11000934042561257,0.20952765901623271,0.014983458965055882,0.014983458965059065
1,very-low,0.1,0.05,4,25,10004,110004,DANIILIDIS,True,8.570961999794235,,0.07642121751866333,0.01479076976422363,0.09245556504468896,0.17589800782135676,0.01479076976422359,0.01479076976422676
1,very-low,0.1,0.05,5,25,10005,110005,TSAI,True,8.605025000179012,,0.0489009713241231,0.024038424692906724,0.1338418020084704,0.2760460830960676,0.024038424692906058,0.02403842469291152
1,very-low,0.1,0.05,5,25,10005,110005,PARK,True,8.913771999687015,,0.030549355373776177,0.014722272561808573,0.08226213529736649,0.16487601077910216,0.014722272561807644,0.01472227256181321
1,very-low,0.1,0.05,5,25,10005,110005,HORAUD,True,8.737502000258246,,0.030904931877865353,0.016248925018314386,0.08921385332193986,0.1802486188411928,0.016248925018314698,0.01624892501831753
1,very-low,0.1,0.05,5,25,10005,110005,ANDREFF,True,9.76166700002068,,0.0299215935220303,0.015652730663025992,0.08619607253686436,0.17336350255135796,0.01565273066302537,0.01565273066303034
1,very-low,0.1,0.05,5,25,10005,110005,DANIILIDIS,True,8.75118800013297,,0.030900032503327204,0.015668214127698896,0.0850155684594463,0.17131509131685058,0.01566821412769781,0.015668214127702453
1,very-low,0.1,0.05,6,25,10006,110006,TSAI,True,8.314141000482778,,0.04937182557043332,0.006724275435564185,0.040250917383114766,0.07948392825079488,0.006724275435565691,0.006724275435571158
1,very-low,0.1,0.05,6,25,10006,110006,PARK,True,9.473348000028636,,0.024401808122240142,0.004975048869972152,0.028777678552170345,0.04673361375681659,0.00497504886997345,0.004975048869977773
1,very-low,0.1,0.05,6,25,10006,110006,HORAUD,True,9.514665999631688,,0.02513198033081459,0.005350709422568733,0.029947750556352088,0.051079735284310056,0.005350709422568415,0.005350709422572253
1,very-low,0.1,0.05,6,25,10006,110006,ANDREFF,True,9.727503999783949,,0.024494055750000365,0.005025991106624394,0.02805455343455315,0.05057847258610447,0.005025991106623978,0.00502599110662795
1,very-low,0.1,0.05,6,25,10006,110006,DANIILIDIS,True,8.668041999953857,,0.021744390462436865,0.005104891873618176,0.029155432231007944,0.04712137821627764,0.0051048918736186525,0.00510489187362225
1,very-low,0.1,0.05,7,25,10007,110007,TSAI,True,8.262325000032433,,0.012716101739020557,0.009095134487802,0.048158984405112785,0.08334895468519002,0.009095134487802048,0.009095134487805882
1,very-low,0.1,0.05,7,25,10007,110007,PARK,True,9.158940999441256,,0.016583421194743785,0.008334375538691596,0.050187725862788954,0.08335126810317209,0.008334375538690842,0.008334375538693678
1,very-low,0.1,0.05,7,25,10007,110007,HORAUD,True,8.576582000387134,,0.016189775561896703,0.008364114719010302,0.05019129761286427,0.0828021142181522,0.008364114719010557,0.008364114719013674
1,very-low,0.1,0.05,7,25,10007,110007,ANDREFF,True,9.58331400033785,,0.015791750168236182,0.00839750512943288,0.05004275990088327,0.08267454785240289,0.008397505129433604,0.008397505129436706
1,very-low,0.1,0.05,7,25,10007,110007,DANIILIDIS,True,8.904676000383915,,0.024115945909548513,0.0083681754439881,0.05038901776406916,0.09707330163303089,0.00836817544398777,0.00836817544399124
1,very-low,0.1,0.05,8,25,10008,110008,TSAI,True,8.237338000071759,,0.057759659131112306,0.018505958141686155,0.09077536350055393,0.15860964104321662,0.01850595814168699,0.018505958141690548
1,very-low,0.1,0.05,8,25,10008,110008,PARK,True,9.159090999673936,,0.08000877095438275,0.01936502315436057,0.1043613195148536,0.18359803690936682,0.019365023154360835,0.019365023154364752
1,very-low,0.1,0.05,8,25,10008,110008,HORAUD,True,8.54109600004449,,0.07987803112022748,0.019487572066692868,0.10504231242461023,0.18464081411163932,0.019487572066692778,0.019487572066695474
1,very-low,0.1,0.05,8,25,10008,110008,ANDREFF,True,9.777958000086073,,0.07820421800764496,0.019106925625512597,0.10600008064264466,0.17982505789349168,0.019106925625513475,0.01910692562551695
1,very-low,0.1,0.05,8,25,10008,110008,DANIILIDIS,True,8.734968000680965,,0.07631893422087094,0.01854064373465277,0.09981536406627475,0.1775369743909333,0.018540643734653365,0.018540643734657043
1,very-low,0.1,0.05,9,25,10009,110009,TSAI,True,8.230925999669125,,0.06398306220697723,0.007347404417343681,0.0714978613574453,0.1157311354815926,0.007347404417344549,0.0073474044173473104
1,very-low,0.1,0.05,9,25,10009,110009,PARK,True,9.144703999481862,,0.052708127791657275,0.011338115186277739,0.06368096496851168,0.10235911805104668,0.011338115186277564,0.011338115186280669
1,very-low,0.1,0.05,9,25,10009,110009,HORAUD,True,8.561904999623948,,0.053219586157891165,0.010654845444044346,0.06325469750978618,0.09914780188525157,0.010654845444043572,0.01065484544404811
1,very-low,0.1,0.05,9,25,10009,110009,ANDREFF,True,9.623058000215678,,0.04458036254721096,0.010388879595164683,0.05950171787552179,0.09240477486745619,0.010388879595163244,0.010388879595166276
1,very-low,0.1,0.05,9,25,10009,110009,DANIILIDIS,True,8.816300000034971,,0.04743638326376644,0.010408561643537621,0.05770670490867985,0.0951961956603207,0.010408561643538514,0.01040856164354357
2,low,0.25,0.1,0,25,10000,120000,TSAI,True,8.118875999571173,,0.10468078572245415,0.0036508827288066095,0.10309775406502243,0.12132558133175983,0.003650882728805173,0.0036508827288082414
2,low,0.25,0.1,0,25,10000,120000,PARK,True,9.135357000559452,,0.10053115774707733,0.011444963113686882,0.09842109236855012,0.1666674835933181,0.011444963113686726,0.011444963113694265
2,low,0.25,0.1,0,25,10000,120000,HORAUD,True,8.49566099986987,,0.10013512815280526,0.010272656381815615,0.09504658006723951,0.16129075463029818,0.010272656381816792,0.010272656381821666
2,low,0.25,0.1,0,25,10000,120000,ANDREFF,True,9.910976000355731,,0.061485918347198645,0.011181294147852938,0.07576860643838991,0.13386886882063556,0.011181294147853248,0.011181294147858383
2,low,0.25,0.1,0,25,10000,120000,DANIILIDIS,True,8.813985999950091,,0.09419858337830779,0.011902250197555388,0.09004552429088945,0.16552333103871528,0.011902250197555524,0.01190225019755928
2,low,0.25,0.1,1,25,10001,120001,TSAI,True,8.430880000560137,,0.07871754316555946,0.032545419852213577,0.16374729678955632,0.38461876978765674,0.032545419852213806,0.03254541985221792
2,low,0.25,0.1,1,25,10001,120001,PARK,True,9.058773000106157,,0.08729632985236604,0.024210042824347595,0.14127009121484496,0.2738610346465169,0.02421004282434909,0.024210042824354874
2,low,0.25,0.1,1,25,10001,120001,HORAUD,True,8.575059999202495,,0.08802495274538392,0.023915013243775946,0.13207106657777865,0.2755156784111691,0.023915013243776914,0.02391501324378172
2,low,0.25,0.1,1,25,10001,120001,ANDREFF,True,9.516479000012623,,0.08974120229101121,0.023935331940587737,0.1327359401588272,0.27844857624725383,0.023935331940588514,0.023935331940593132
2,low,0.25,0.1,1,25,10001,120001,DANIILIDIS,True,8.719819999896572,,0.10045476728307001,0.02307673363689825,0.133044905914495,0.2736218630767618,0.023076733636898966,0.023076733636903043
2,low,0.25,0.1,2,25,10002,120002,TSAI,True,8.133653999720991,,0.08044712428300953,0.004771835728475066,0.08988979458280454,0.12576319597107244,0.004771835728474765,0.004771835728480084
2,low,0.25,0.1,2,25,10002,120002,PARK,True,9.21454499984975,,0.057879566022658806,0.007586033058390219,0.07140198424349548,0.12767907822824512,0.007586033058391598,0.007586033058396474
2,low,0.25,0.1,2,25,10002,120002,HORAUD,True,8.417645000008633,,0.05926638685133799,0.005836349645519106,0.072238669575083,0.1166616007485098,0.00583634964551897,0.005836349645524073
